0.9009900990,0.0000000000,0.8117831585
0.9108910891,0.0000000000,0.8297225762
0.9207920792,0.0000000000,0.8478580531
0.9306930693,0.0000000000,0.8661895893
0.9405940594,0.0000000000,0.8847171846
0.9504950495,0.0000000000,0.9034408391
0.9603960396,0.0000000000,0.9223605529
0.9702970297,0.0000000000,0.9414763259
0.9801980198,0.0000000000,0.9607881580
0.9900990099,0.0000000000,0.9802960494
1.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0099009901,0.0000980296
0.0099009901,0.0099009901,0.0000490124
0.0198019802,0.0099009901,0.0001102779
0.0297029703,0.0099009901,0.0002481289
0.0396039604,0.0099009901,0.0004541410
0.0495049505,0.0099009901,0.0007262083
0.0594059406,0.0099009901,0.0010638041
0.0693069307,0.0099009901,0.0014667969
0.0792079208,0.0099009901,0.0019351537
0.0891089109,0.0099009901,0.0024688663
0.0990099010,0.0099009901,0.0030679327
0.1089108911,0.0099009901,0.0037323523
0.1188118812,0.0099009901,0.0044621250
0.1287128713,0.0099009901,0.0052572508
0.1386138614,0.0099009901,0.0061177297
0.1485148515,0.0099009901,0.0070435617
0.1584158416,0.0099009901,0.0080347467
0.1683168317,0.0099009901,0.0090912848
0.1782178218,0.0099009901,0.0102131760
0.1881188119,0.0099009901,0.0114004202
0.1980198020,0.0099009901,0.0126530175
0.2079207921,0.0099009901,0.0139709679
0.2178217822,0.0099009901,0.0153542713
0.2277227723,0.0099009901,0.0168029278
0.2376237624,0.0099009901,0.0183169374
0.2475247525,0.0099009901,0.0198963001
0.2574257426,0.0099009901,0.0215410158
0.2673267327,0.0099009901,0.0232510846
0.2772277228,0.0099009901,0.0250265064
0.2871287129,0.0099009901,0.0268672814
0.2970297030,0.0099009901,0.0287734094
0.3069306931,0.0099009901,0.0307448905
0.3168316832,0.0099009901,0.0327817246
0.3267326733,0.0099009901,0.0348839118
0.3366336634,0.0099009901,0.0370514521
0.3465346535,0.0099009901,0.0392843455
0.3564356436,0.0099009901,0.0415825919
0.3663366337,0.0099009901,0.0439461914
0.3762376238,0.0099009901,0.0463751439
0.3861386139,0.0099009901,0.0488694496
0.3960396040,0.0099009901,0.0514291083
0.4059405941,0.0099009901,0.0540541200
0.4158415842,0.0099009901,0.0567444849
0.4257425743,0.0099009901,0.0595002028
0.4356435644,0.0099009901,0.0623212738
0.4455445545,0.0099009901,0.0652076978
0.4554455446,0.0099009901,0.0681594750
0.4653465347,0.0099009901,0.0711766052
0.4752475248,0.0099009901,0.0742590884
0.4851485149,0.0099009901,0.0774069247
0.4950495050,0.0099009901,0.0806201142
0.5049504950,0.0099009901,0.0838986566
0.5148514851,0.0099009901,0.0872425522
0.5247524752,0.0099009901,0.0906518008
0.5346534653,0.0099009901,0.0941264025
0.5445544554,0.0099009901,0.0976663572
0.5544554455,0.0099009901,0.1012716650
0.5643564356,0.0099009901,0.1049423259
0.5742574257,0.0099009901,0.1086783399
0.5841584158,0.0099009901,0.1124797069
0.5940594059,0.0099009901,0.1163464270
0.6039603960,0.0099009901,0.1202785002
0.6138613861,0.0099009901,0.1242759264
0.6237623762,0.0099009901,0.1283387058
0.6336633663,0.0099009901,0.1324668381
0.6435643564,0.0099009901,0.1366603236
0.6534653465,0.0099009901,0.1409191621
0.6633663366,0.0099009901,0.1452433537
0.6732673267,0.0099009901,0.1496328984
0.6831683168,0.0099009901,0.1540877961
0.6930693069,0.0099009901,0.1586080469
0.7029702970,0.0099009901,0.1631936508
0.7128712871,0.0099009901,0.1678446077
0.7227722772,0.0099009901,0.1725609177
0.7326732673,0.0099009901,0.1773425808
0.7425742574,0.0099009901,0.1821895970
0.7524752475,0.0099009901,0.1871019662
0.7623762376,0.0099009901,0.1920796885
0.7722772277,0.0099009901,0.1971227638
0.7821782178,0.0099009901,0.2022311923
0.7920792079,0.0099009901,0.2074049738
0.8019801980,0.0099009901,0.2126441083
0.8118811881,0.0099009901,0.2179485960
0.8217821782,0.0099009901,0.2233184367
0.8316831683,0.0099009901,0.2287536305
0.8415841584,0.0099009901,0.2342541773
0.8514851485,0.0099009901,0.2398200773
0.8613861386,0.0099009901,0.2454513303
0.8712871287,0.0099009901,0.2511479363
0.8811881188,0.0099009901,0.2569098954
0.8910891089,0.0099009901,0.2627372076
0.9009900990,0.0099009901,0.2686298729
0.9108910891,0.0099009901,0.2745878913
0.9207920792,0.0099009901,0.2806112627
0.9306930693,0.0099009901,0.2866999872
0.9405940594,0.0099009901,0.2928540647
0.9504950495,0.0099009901,0.2990734953
0.9603960396,0.0099009901,0.3053582790
0.9702970297,0.0099009901,0.3117084158
0.9801980198,0.0099009901,0.3181239056
0.9900990099,0.0099009901,0.3270799556
1.0000000000,0.0099009901,0.0099008283
0.0000000000,0.0198019802,0.0003921184
0.0099009901,0.0198019802,0.0001102779
0.0198019802,0.0198019802,0.0000551293
0.0297029703,0.0198019802,0.0000758001
0.0396039604,0.0198019802,0.0001324661
0.0495049505,0.0198019802,0.0002146446
0.0594059406,0.0198019802,0.0003195833
0.0693069307,0.0198019802,0.0004465614
0.0792079208,0.0198019802,0.0005953903
0.0891089109,0.0198019802,0.0007660209
0.0990099010,0.0198019802,0.0009584403
0.1089108911,0.0198019802,0.0011726453
0.1188118812,0.0198019802,0.0014086349
0.1287128713,0.0198019802,0.0016664090
0.1386138614,0.0198019802,0.0019459674
0.1485148515,0.0198019802,0.0022473102
0.1584158416,0.0198019802,0.0025704373
0.1683168317,0.0198019802,0.0029153488
0.1782178218,0.0198019802,0.0032820447
0.1881188119,0.0198019802,0.0036705249
0.1980198020,0.0198019802,0.0040807895
0.2079207921,0.0198019802,0.0045128384
0.2178217822,0.0198019802,0.0049666717
0.2277227723,0.0198019802,0.0054422894
0.2376237624,0.0198019802,0.0059396914
0.2475247525,0.0198019802,0.0064588777
0.2574257426,0.0198019802,0.0069998485
0.2673267327,0.0198019802,0.0075626035
0.2772277228,0.0198019802,0.0081471430
0.2871287129,0.0198019802,0.0087534667
0.2970297030,0.0198019802,0.0093815749
0.3069306931,0.0198019802,0.0100314674
0.3168316832,0.0198019802,0.0107031442
0.3267326733,0.0198019802,0.0113966055
0.3366336634,0.0198019802,0.0121118510
0.3465346535,0.0198019802,0.0128488809
0.3564356436,0.0198019802,0.0136076952
0.3663366337,0.0198019802,0.0143882939
0.3762376238,0.0198019802,0.0151906769
0.3861386139,0.0198019802,0.0160148442
0.3960396040,0.0198019802,0.0168607959
0.4059405941,0.0198019802,0.0177285320
0.4158415842,0.0198019802,0.0186180524
0.4257425743,0.0198019802,0.0195293572
0.4356435644,0.0198019802,0.0204624463
0.4455445545,0.0198019802,0.0214173198
0.4554455446,0.0198019802,0.0223939777
0.4653465347,0.0198019802,0.0233924199
0.4752475248,0.0198019802,0.0244126464
0.4851485149,0.0198019802,0.0254546574
0.4950495050,0.0198019802,0.0265184526
0.5049504950,0.0198019802,0.0276040323
0.5148514851,0.0198019802,0.0287113963
0.5247524752,0.0198019802,0.0298405446
0.5346534653,0.0198019802,0.0309914773
0.5445544554,0.0198019802,0.0321641944
0.5544554455,0.0198019802,0.0333586958
0.5643564356,0.0198019802,0.0345749815
0.5742574257,0.0198019802,0.0358130517
0.5841584158,0.0198019802,0.0370729062
0.5940594059,0.0198019802,0.0383545450
0.6039603960,0.0198019802,0.0396579682
0.6138613861,0.0198019802,0.0409831758
0.6237623762,0.0198019802,0.0423301677
0.6336633663,0.0198019802,0.0436989439
0.6435643564,0.0198019802,0.0450895046
0.6534653465,0.0198019802,0.0465018495
0.6633663366,0.0198019802,0.0479359789
0.6732673267,0.0198019802,0.0493918926
0.6831683168,0.0198019802,0.0508695906
0.6930693069,0.0198019802,0.0523690730
0.7029702970,0.0198019802,0.0538903398
0.7128712871,0.0198019802,0.0554333909
0.7227722772,0.0198019802,0.0569982264
0.7326732673,0.0198019802,0.0585848462
0.7425742574,0.0198019802,0.0601932504
0.7524752475,0.0198019802,0.0618234390
0.7623762376,0.0198019802,0.0634754119
0.7722772277,0.0198019802,0.0651491692
0.7821782178,0.0198019802,0.0668447108
0.7920792079,0.0198019802,0.0685620367
0.8019801980,0.0198019802,0.0703011471
0.8118811881,0.0198019802,0.0720620418
0.8217821782,0.0198019802,0.0738447208
0.8316831683,0.0198019802,0.0756491842
0.8415841584,0.0198019802,0.0774754320
0.8514851485,0.0198019802,0.0793234641
0.8613861386,0.0198019802,0.0811932806
0.8712871287,0.0198019802,0.0830848814
0.8811881188,0.0198019802,0.0849982666
0.8910891089,0.0198019802,0.0869334361
0.9009900990,0.0198019802,0.0888903900
0.9108910891,0.0198019802,0.0908691283
0.9207920792,0.0198019802,0.0928696509
0.9306930693,0.0198019802,0.0948919578
0.9405940594,0.0198019802,0.0969360492
0.9504950495,0.0198019802,0.0990019249
0.9603960396,0.0198019802,0.1010895849
0.9702970297,0.0198019802,0.1031990293
0.9801980198,0.0198019802,0.1053302580
0.9900990099,0.0198019802,0.1130522444
1.0000000000,0.0198019802,0.0198006861
0.0000000000,0.0297029703,0.0008822664
0.0099009901,0.0297029703,0.0002481289
0.0198019802,0.0297029703,0.0000758001
0.0297029703,0.0297029703,0.0000378784
0.0396039604,0.0297029703,0.0000425573
0.0495049505,0.0297029703,0.0000642644
0.0594059406,0.0297029703,0.0000959187
0.0693069307,0.0297029703,0.0001355696
0.0792079208,0.0297029703,0.0001826823
0.0891089109,0.0297029703,0.0002371109
0.0990099010,0.0297029703,0.0002988157
0.1089108911,0.0297029703,0.0003677860
0.1188118812,0.0297029703,0.0004440187
0.1287128713,0.0297029703,0.0005275132
0.1386138614,0.0297029703,0.0006182693
0.1485148515,0.0297029703,0.0007162868
0.1584158416,0.0297029703,0.0008215657
0.1683168317,0.0297029703,0.0009341061
0.1782178218,0.0297029703,0.0010539080
0.1881188119,0.0297029703,0.0011809713
0.1980198020,0.0297029703,0.0013152961
0.2079207921,0.0297029703,0.0014568823
0.2178217822,0.0297029703,0.0016057299
0.2277227723,0.0297029703,0.0017618391
0.2376237624,0.0297029703,0.0019252096
0.2475247525,0.0297029703,0.0020958417
0.2574257426,0.0297029703,0.0022737351
0.2673267327,0.0297029703,0.0024588901
0.2772277228,0.0297029703,0.0026513064
0.2871287129,0.0297029703,0.0028509843
0.2970297030,0.0297029703,0.0030579236
0.3069306931,0.0297029703,0.0032721243
0.3168316832,0.0297029703,0.0034935865
0.3267326733,0.0297029703,0.0037223101
0.3366336634,0.0297029703,0.0039582952
0.3465346535,0.0297029703,0.0042015418
0.3564356436,0.0297029703,0.0044520498
0.3663366337,0.0297029703,0.0047098192
0.3762376238,0.0297029703,0.0049748501
0.3861386139,0.0297029703,0.0052471425
0.3960396040,0.0297029703,0.0055266963
0.4059405941,0.0297029703,0.0058135116
0.4158415842,0.0297029703,0.0061075883
0.4257425743,0.0297029703,0.0064089265
0.4356435644,0.0297029703,0.0067175261
0.4455445545,0.0297029703,0.0070333871
0.4554455446,0.0297029703,0.0073565097
0.4653465347,0.0297029703,0.0076868936
0.4752475248,0.0297029703,0.0080245391
0.4851485149,0.0297029703,0.0083694459
0.4950495050,0.0297029703,0.0087216143
0.5049504950,0.0297029703,0.0090810441
0.5148514851,0.0297029703,0.0094477353
0.5247524752,0.0297029703,0.0098216880
0.5346534653,0.0297029703,0.0102029021
0.5445544554,0.0297029703,0.0105913777
0.5544554455,0.0297029703,0.0109871148
0.5643564356,0.0297029703,0.0113901133
0.5742574257,0.0297029703,0.0118003732
0.5841584158,0.0297029703,0.0122178946
0.5940594059,0.0297029703,0.0126426775
0.6039603960,0.0297029703,0.0130747218
0.6138613861,0.0297029703,0.0135140275
0.6237623762,0.0297029703,0.0139605947
0.6336633663,0.0297029703,0.0144144234
0.6435643564,0.0297029703,0.0148755135
0.6534653465,0.0297029703,0.0153438651
0.6633663366,0.0297029703,0.0158194781
0.6732673267,0.0297029703,0.0163023526
0.6831683168,0.0297029703,0.0167924885
0.6930693069,0.0297029703,0.0172898859
0.7029702970,0.0297029703,0.0177945447
0.7128712871,0.0297029703,0.0183064650
0.7227722772,0.0297029703,0.0188256467
0.7326732673,0.0297029703,0.0193520899
0.7425742574,0.0297029703,0.0198857945
0.7524752475,0.0297029703,0.0204267606
0.7623762376,0.0297029703,0.0209749882
0.7722772277,0.0297029703,0.0215304772
0.7821782178,0.0297029703,0.0220932276
0.7920792079,0.0297029703,0.0226632395
0.8019801980,0.0297029703,0.0232405128
0.8118811881,0.0297029703,0.0238250477
0.8217821782,0.0297029703,0.0244168439
0.8316831683,0.0297029703,0.0250159016
0.8415841584,0.0297029703,0.0256222208
0.8514851485,0.0297029703,0.0262358014
0.8613861386,0.0297029703,0.0268566434
0.8712871287,0.0297029703,0.0274847470
0.8811881188,0.0297029703,0.0281201119
0.8910891089,0.0297029703,0.0287627383
0.9009900990,0.0297029703,0.0294126262
0.9108910891,0.0297029703,0.0300697755
0.9207920792,0.0297029703,0.0307341863
0.9306930693,0.0297029703,0.0314058586
0.9405940594,0.0297029703,0.0320847922
0.9504950495,0.0297029703,0.0327709874
0.9603960396,0.0297029703,0.0334644440
0.9702970297,0.0297029703,0.0341651620
0.9801980198,0.0297029703,0.0348731415
0.9900990099,0.0297029703,0.0444052765
1.0000000000,0.0297029703,0.0296986028
0.0000000000,0.0396039604,0.0015684737
0.0099009901,0.0396039604,0.0004541410
0.0198019802,0.0396039604,0.0001324661
0.0297029703,0.0396039604,0.0000425573
0.0396039604,0.0396039604,0.0000212402
0.0495049505,0.0396039604,0.0000213281
0.0594059406,0.0396039604,0.0000292540
0.0693069307,0.0396039604,0.0000411386
0.0792079208,0.0396039604,0.0000558784
0.0891089109,0.0396039604,0.0000731608
0.0990099010,0.0396039604,0.0000928980
0.1089108911,0.0396039604,0.0001150653
0.1188118812,0.0396039604,0.0001396557
0.1287128713,0.0396039604,0.0001666673
0.1386138614,0.0396039604,0.0001960996
0.1485148515,0.0396039604,0.0002279524
0.1584158416,0.0396039604,0.0002622258
0.1683168317,0.0396039604,0.0002989196
0.1782178218,0.0396039604,0.0003380339
0.1881188119,0.0396039604,0.0003795687
0.1980198020,0.0396039604,0.0004235240
0.2079207921,0.0396039604,0.0004698998
0.2178217822,0.0396039604,0.0005186960
0.2277227723,0.0396039604,0.0005699127
0.2376237624,0.0396039604,0.0006235500
0.2475247525,0.0396039604,0.0006796077
0.2574257426,0.0396039604,0.0007380858
0.2673267327,0.0396039604,0.0007989845
0.2772277228,0.0396039604,0.0008623037
0.2871287129,0.0396039604,0.0009280433
0.2970297030,0.0396039604,0.0009962034
0.3069306931,0.0396039604,0.0010667840
0.3168316832,0.0396039604,0.0011397851
0.3267326733,0.0396039604,0.0012152067
0.3366336634,0.0396039604,0.0012930488
0.3465346535,0.0396039604,0.0013733113
0.3564356436,0.0396039604,0.0014559943
0.3663366337,0.0396039604,0.0015410978
0.3762376238,0.0396039604,0.0016286218
0.3861386139,0.0396039604,0.0017185663
0.3960396040,0.0396039604,0.0018109313
0.4059405941,0.0396039604,0.0019057167
0.4158415842,0.0396039604,0.0020029226
0.4257425743,0.0396039604,0.0021025491
0.4356435644,0.0396039604,0.0022045959
0.4455445545,0.0396039604,0.0023090633
0.4554455446,0.0396039604,0.0024159512
0.4653465347,0.0396039604,0.0025252595
0.4752475248,0.0396039604,0.0026369884
0.4851485149,0.0396039604,0.0027511377
0.4950495050,0.0396039604,0.0028677075
0.5049504950,0.0396039604,0.0029866978
0.5148514851,0.0396039604,0.0031081086
0.5247524752,0.0396039604,0.0032319398
0.5346534653,0.0396039604,0.0033581916
0.5445544554,0.0396039604,0.0034868638
0.5544554455,0.0396039604,0.0036179565
0.5643564356,0.0396039604,0.0037514697
0.5742574257,0.0396039604,0.0038874034
0.5841584158,0.0396039604,0.0040257575
0.5940594059,0.0396039604,0.0041665322
0.6039603960,0.0396039604,0.0043097273
0.6138613861,0.0396039604,0.0044553429
0.6237623762,0.0396039604,0.0046033790
0.6336633663,0.0396039604,0.0047538356
0.6435643564,0.0396039604,0.0049067126
0.6534653465,0.0396039604,0.0050620102
0.6633663366,0.0396039604,0.0052197282
0.6732673267,0.0396039604,0.0053798667
0.6831683168,0.0396039604,0.0055424257
0.6930693069,0.0396039604,0.0057074052
0.7029702970,0.0396039604,0.0058748052
0.7128712871,0.0396039604,0.0060446256
0.7227722772,0.0396039604,0.0062168666
0.7326732673,0.0396039604,0.0063915280
0.7425742574,0.0396039604,0.0065686099
0.7524752475,0.0396039604,0.0067481123
0.7623762376,0.0396039604,0.0069300352
0.7722772277,0.0396039604,0.0071143785
0.7821782178,0.0396039604,0.0073011424
0.7920792079,0.0396039604,0.0074903267
0.8019801980,0.0396039604,0.0076819315
0.8118811881,0.0396039604,0.0078759568
0.8217821782,0.0396039604,0.0080724026
0.8316831683,0.0396039604,0.0082712688
0.8415841584,0.0396039604,0.0084725556
0.8514851485,0.0396039604,0.0086762628
0.8613861386,0.0396039604,0.0088823905
0.8712871287,0.0396039604,0.0090909387
0.8811881188,0.0396039604,0.0093019074
0.8910891089,0.0396039604,0.0095152966
0.9009900990,0.0396039604,0.0097311062
0.9108910891,0.0396039604,0.0099493363
0.9207920792,0.0396039604,0.0101699870
0.9306930693,0.0396039604,0.0103930581
0.9405940594,0.0396039604,0.0106185496
0.9504950495,0.0396039604,0.0108464617
0.9603960396,0.0396039604,0.0110767943
0.9702970297,0.0396039604,0.0113095473
0.9801980198,0.0396039604,0.0115447208
0.9900990099,0.0396039604,0.0238849404
1.0000000000,0.0396039604,0.0395936082
0.0000000000,0.0495049505,0.0024507401
0.0099009901,0.0495049505,0.0007262083
0.0198019802,0.0495049505,0.0002146446
0.0297029703,0.0495049505,0.0000642644
0.0396039604,0.0495049505,0.0000213281
0.0495049505,0.0495049505,0.0000106040
0.0594059406,0.0495049505,0.0000098924
0.0693069307,0.0495049505,0.0000126737
0.0792079208,0.0495049505,0.0000170419
0.0891089109,0.0495049505,0.0000224426
0.0990099010,0.0495049505,0.0000287150
0.1089108911,0.0495049505,0.0000358129
0.1188118812,0.0495049505,0.0000437230
0.1287128713,0.0495049505,0.0000524414
0.1386138614,0.0495049505,0.0000619671
0.1485148515,0.0495049505,0.0000722997
0.1584158416,0.0495049505,0.0000834392
0.1683168317,0.0495049505,0.0000953855
0.1782178218,0.0495049505,0.0001081386
0.1881188119,0.0495049505,0.0001216986
0.1980198020,0.0495049505,0.0001360654
0.2079207921,0.0495049505,0.0001512390
0.2178217822,0.0495049505,0.0001672195
0.2277227723,0.0495049505,0.0001840068
0.2376237624,0.0495049505,0.0002016009
0.2475247525,0.0495049505,0.0002200018
0.2574257426,0.0495049505,0.0002392096
0.2673267327,0.0495049505,0.0002592242
0.2772277228,0.0495049505,0.0002800456
0.2871287129,0.0495049505,0.0003016739
0.2970297030,0.0495049505,0.0003241090
0.3069306931,0.0495049505,0.0003473509
0.3168316832,0.0495049505,0.0003713996
0.3267326733,0.0495049505,0.0003962552
0.3366336634,0.0495049505,0.0004219176
0.3465346535,0.0495049505,0.0004483868
0.3564356436,0.0495049505,0.0004756628
0.3663366337,0.0495049505,0.0005037457
0.3762376238,0.0495049505,0.0005326354
0.3861386139,0.0495049505,0.0005623320
0.3960396040,0.0495049505,0.0005928353
0.4059405941,0.0495049505,0.0006241455
0.4158415842,0.0495049505,0.0006562625
0.4257425743,0.0495049505,0.0006891864
0.4356435644,0.0495049505,0.0007229170
0.4455445545,0.0495049505,0.0007574545
0.4554455446,0.0495049505,0.0007927989
0.4653465347,0.0495049505,0.0008289500
0.4752475248,0.0495049505,0.0008659080
0.4851485149,0.0495049505,0.0009036728
0.4950495050,0.0495049505,0.0009422445
0.5049504950,0.0495049505,0.0009816229
0.5148514851,0.0495049505,0.0010218082
0.5247524752,0.0495049505,0.0010628004
0.5346534653,0.0495049505,0.0011045993
0.5445544554,0.0495049505,0.0011472051
0.5544554455,0.0495049505,0.0011906177
0.5643564356,0.0495049505,0.0012348371
0.5742574257,0.0495049505,0.0012798634
0.5841584158,0.0495049505,0.0013256965
0.5940594059,0.0495049505,0.0013723364
0.6039603960,0.0495049505,0.0014197832
0.6138613861,0.0495049505,0.0014680368
0.6237623762,0.0495049505,0.0015170972
0.6336633663,0.0495049505,0.0015669644
0.6435643564,0.0495049505,0.0016176385
0.6534653465,0.0495049505,0.0016691194
0.6633663366,0.0495049505,0.0017214071
0.6732673267,0.0495049505,0.0017745016
0.6831683168,0.0495049505,0.0018284030
0.6930693069,0.0495049505,0.0018831112
0.7029702970,0.0495049505,0.0019386262
0.7128712871,0.0495049505,0.0019949481
0.7227722772,0.0495049505,0.0020520768
0.7326732673,0.0495049505,0.0021100123
0.7425742574,0.0495049505,0.0021687546
0.7524752475,0.0495049505,0.0022283038
0.7623762376,0.0495049505,0.0022886598
0.7722772277,0.0495049505,0.0023498226
0.7821782178,0.0495049505,0.0024117923
0.7920792079,0.0495049505,0.0024745688
0.8019801980,0.0495049505,0.0025381521
0.8118811881,0.0495049505,0.0026025422
0.8217821782,0.0495049505,0.0026677392
0.8316831683,0.0495049505,0.0027337430
0.8415841584,0.0495049505,0.0028005536
0.8514851485,0.0495049505,0.0028681710
0.8613861386,0.0495049505,0.0029365953
0.8712871287,0.0495049505,0.0030058264
0.8811881188,0.0495049505,0.0030758644
0.8910891089,0.0495049505,0.0031467091
0.9009900990,0.0495049505,0.0032183607
0.9108910891,0.0495049505,0.0032908191
0.9207920792,0.0495049505,0.0033640844
0.9306930693,0.0495049505,0.0034381565
0.9405940594,0.0495049505,0.0035130354
0.9504950495,0.0495049505,0.0035887211
0.9603960396,0.0495049505,0.0036652137
0.9702970297,0.0495049505,0.0037425130
0.9801980198,0.0495049505,0.0038206193
0.9900990099,0.0495049505,0.0192963718
1.0000000000,0.0495049505,0.0494847323
0.0000000000,0.0594059406,0.0035290658
0.0099009901,0.0594059406,0.0010638041
0.0198019802,0.0594059406,0.0003195833
0.0297029703,0.0594059406,0.0000959187
0.0396039604,0.0594059406,0.0000292540
0.0495049505,0.0594059406,0.0000098924
0.0594059406,0.0594059406,0.0000048597
0.0693069307,0.0594059406,0.0000042825
0.0792079208,0.0594059406,0.0000052158
0.0891089109,0.0594059406,0.0000067849
0.0990099010,0.0594059406,0.0000087308
0.1089108911,0.0594059406,0.0000109774
0.1188118812,0.0594059406,0.0000135021
0.1287128713,0.0594059406,0.0000162985
0.1386138614,0.0594059406,0.0000193646
0.1485148515,0.0594059406,0.0000226999
0.1584158416,0.0594059406,0.0000263041
0.1683168317,0.0594059406,0.0000301774
0.1782178218,0.0594059406,0.0000343195
0.1881188119,0.0594059406,0.0000387307
0.1980198020,0.0594059406,0.0000434107
0.2079207921,0.0594059406,0.0000483597
0.2178217822,0.0594059406,0.0000535777
0.2277227723,0.0594059406,0.0000590646
0.2376237624,0.0594059406,0.0000648204
0.2475247525,0.0594059406,0.0000708452
0.2574257426,0.0594059406,0.0000771389
0.2673267327,0.0594059406,0.0000837016
0.2772277228,0.0594059406,0.0000905332
0.2871287129,0.0594059406,0.0000976337
0.2970297030,0.0594059406,0.0001050032
0.3069306931,0.0594059406,0.0001126417
0.3168316832,0.0594059406,0.0001205490
0.3267326733,0.0594059406,0.0001287254
0.3366336634,0.0594059406,0.0001371706
0.3465346535,0.0594059406,0.0001458848
0.3564356436,0.0594059406,0.0001548680
0.3663366337,0.0594059406,0.0001641201
0.3762376238,0.0594059406,0.0001736411
0.3861386139,0.0594059406,0.0001834311
0.3960396040,0.0594059406,0.0001934900
0.4059405941,0.0594059406,0.0002038179
0.4158415842,0.0594059406,0.0002144147
0.4257425743,0.0594059406,0.0002252804
0.4356435644,0.0594059406,0.0002364151
0.4455445545,0.0594059406,0.0002478188
0.4554455446,0.0594059406,0.0002594913
0.4653465347,0.0594059406,0.0002714328
0.4752475248,0.0594059406,0.0002836433
0.4851485149,0.0594059406,0.0002961227
0.4950495050,0.0594059406,0.0003088711
0.5049504950,0.0594059406,0.0003218884
0.5148514851,0.0594059406,0.0003351746
0.5247524752,0.0594059406,0.0003487298
